inventory_id,family,scenario,planner_level,feasible,infeasible_reason,exact_tok_s_per_user,critical_path_ms,total_worker_compute_ms,network_bytes_per_target_pass,network_bytes_per_token,messages_per_target_pass,serial_waits_per_target_pass,worker_seconds_per_token,workers_used,useful_nodes,available_nodes,available_accelerator_memory_bytes,resident_memory_bytes,stranded_memory_bytes,memory_utilization_percent,projected_abstract_node_cost,chunk_rows,whole_layer_count,whole_expert_count,expert_shard_count,attention_projection_shard_count,full_mixed_count,whole_layer_percent,whole_expert_percent,expert_shard_percent,attention_projection_shard_percent,full_mixed_percent,critical_path_whole_layer_percent,critical_path_whole_expert_percent,critical_path_expert_shard_percent,critical_path_attention_projection_percent,critical_path_full_mixed_percent,optimizer_elapsed_ms,optimizer_proposals,optimizer_exact_evaluations,fallback_retained,objective_primary
coarse-friendly-01,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,A,True,,3.9515794425444906,4302.077244600049,4562.760925000033,55148544,3244032.0,471,1407,0.26839770147059017,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,46.93480000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,291.7863,24,6,False,maximize exact K3 target-only tok/s/user
coarse-friendly-01,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,B,True,,3.9515794425444906,4302.077244600049,4562.760925000033,55148544,3244032.0,471,1407,0.26839770147059017,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,46.93480000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1609.4585,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-01,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,C,True,,3.9515794425444906,4302.077244600049,4562.760925000033,55148544,3244032.0,471,1407,0.26839770147059017,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,46.93480000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2895.5038,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-01,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,D,True,,3.9515794425444906,4302.077244600049,4562.760925000033,55148544,3244032.0,471,1407,0.26839770147059017,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,46.93480000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3933.9312,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-01,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,E,True,,3.9515794425444906,4302.077244600049,4562.760925000033,55148544,3244032.0,471,1407,0.26839770147059017,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,46.93480000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6151.7845,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-02,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,A,True,,4.432844365806232,3835.0094425000398,4509.6073625000345,55635968,3272704.0,476,1412,0.2652710213235314,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,47.71009999999999,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,281.2071,24,6,False,maximize exact K3 target-only tok/s/user
coarse-friendly-02,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,B,True,,4.432844365806232,3835.0094425000398,4509.6073625000345,55635968,3272704.0,476,1412,0.2652710213235314,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,47.71009999999999,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1623.4036,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-02,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,C,True,,4.432844365806232,3835.0094425000398,4509.6073625000345,55635968,3272704.0,476,1412,0.2652710213235314,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,47.71009999999999,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2927.4327,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-02,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,D,True,,4.432844365806232,3835.0094425000398,4509.6073625000345,55635968,3272704.0,476,1412,0.2652710213235314,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,47.71009999999999,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4429.8329,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-02,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,E,True,,4.432844365806232,3835.0094425000398,4509.6073625000345,55635968,3272704.0,476,1412,0.2652710213235314,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,47.71009999999999,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6121.2342,24,6,True,maximize exact K3 target-only tok/s/user
coarse-friendly-03,coarse-friendly,whole-layer-capable uniform memory; unnecessary collectives face medium links,A,True,,4.471700121183494,3801.686056600041,4455.5152625000355,55635968,3272704.0,476,1412,0.26208913308823734,48,48,48,2238097391616,1689510267298,548587124318,75.48868398788056,48.66230000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,274.4827,24,6,False,maximize exact K3 target-only tok/s/user
