inventory_id,layer_id,source_node_id,destination_node_id,objective_before,objective_after,relative_gain_percent,starting_candidate,relocation_iteration,accepted
coarse-friendly-01,13,coarse-016,coarse-004,4.583837626892478,4.659011551997607,1.6399779229547384,FROZEN_B,5,True
coarse-friendly-01,9,coarse-006,coarse-012,4.659011551997607,4.747551483918028,1.9004016395378631,FROZEN_B,6,True
coarse-friendly-01,92,coarse-031,coarse-020,4.747551483918028,4.836124616157446,1.8656592253807558,FROZEN_B,7,True
coarse-friendly-01,76,coarse-009,coarse-006,4.836124616157446,5.057046835624591,4.56816639358395,FROZEN_B,8,True
coarse-friendly-01,24,coarse-024,coarse-009,5.057046835624591,5.078350737649564,0.4212715981765758,FROZEN_B,9,True
coarse-friendly-01,81,coarse-015,coarse-016,5.078350737649564,5.1010274404282825,0.44653675868819853,FROZEN_B,10,True
coarse-friendly-01,29,coarse-022,coarse-031,5.1010274404282825,5.1088613851594005,0.15357582021673366,FROZEN_B,11,True
coarse-friendly-01,85,coarse-025,coarse-024,5.1088613851594005,5.1461374392945265,0.7296352616535717,FROZEN_B,12,True
coarse-friendly-01,7,coarse-007,coarse-015,5.1461374392945265,5.190433144273111,0.8607563536946028,FROZEN_B,13,True
coarse-friendly-01,88,coarse-035,coarse-022,5.190433144273111,5.214505239147972,0.463778151182237,FROZEN_B,14,True
coarse-friendly-01,78,coarse-011,coarse-010,5.214505239147972,5.301065918380978,1.6599979339008142,FROZEN_B,15,True
coarse-friendly-01,3,coarse-001,coarse-011,5.301065918380978,5.51384915909648,4.0139708502340055,FROZEN_B,16,True
coarse-friendly-01,6,coarse-000,coarse-002,3.9515794425444906,4.313545144286576,9.160025934060666,FROZEN_C,1,True
coarse-friendly-01,18,coarse-020,coarse-002,4.313545144286576,4.328624216495815,0.3495749251450686,FROZEN_C,2,True
coarse-friendly-01,90,coarse-012,coarse-000,4.328624216495815,4.533366951331918,4.729972494629031,FROZEN_C,3,True
coarse-friendly-01,8,coarse-010,coarse-003,4.533366951331918,4.583837626892478,1.113315469548115,FROZEN_C,4,True
coarse-friendly-01,13,coarse-016,coarse-004,4.583837626892478,4.659011551997607,1.6399779229547384,FROZEN_C,5,True
coarse-friendly-01,9,coarse-006,coarse-012,4.659011551997607,4.747551483918028,1.9004016395378631,FROZEN_C,6,True
coarse-friendly-01,92,coarse-031,coarse-020,4.747551483918028,4.836124616157446,1.8656592253807558,FROZEN_C,7,True
coarse-friendly-01,76,coarse-009,coarse-006,4.836124616157446,5.057046835624591,4.56816639358395,FROZEN_C,8,True
coarse-friendly-01,24,coarse-024,coarse-009,5.057046835624591,5.078350737649564,0.4212715981765758,FROZEN_C,9,True
coarse-friendly-01,81,coarse-015,coarse-016,5.078350737649564,5.1010274404282825,0.44653675868819853,FROZEN_C,10,True
coarse-friendly-01,29,coarse-022,coarse-031,5.1010274404282825,5.1088613851594005,0.15357582021673366,FROZEN_C,11,True
coarse-friendly-01,85,coarse-025,coarse-024,5.1088613851594005,5.1461374392945265,0.7296352616535717,FROZEN_C,12,True
coarse-friendly-01,7,coarse-007,coarse-015,5.1461374392945265,5.190433144273111,0.8607563536946028,FROZEN_C,13,True
coarse-friendly-01,88,coarse-035,coarse-022,5.190433144273111,5.214505239147972,0.463778151182237,FROZEN_C,14,True
coarse-friendly-01,78,coarse-011,coarse-010,5.214505239147972,5.301065918380978,1.6599979339008142,FROZEN_C,15,True
coarse-friendly-01,3,coarse-001,coarse-011,5.301065918380978,5.51384915909648,4.0139708502340055,FROZEN_C,16,True
coarse-friendly-01,6,coarse-000,coarse-002,3.9515794425444906,4.313545144286576,9.160025934060666,FROZEN_D,1,True
coarse-friendly-01,18,coarse-020,coarse-002,4.313545144286576,4.328624216495815,0.3495749251450686,FROZEN_D,2,True
coarse-friendly-01,90,coarse-012,coarse-000,4.328624216495815,4.533366951331918,4.729972494629031,FROZEN_D,3,True
coarse-friendly-01,8,coarse-010,coarse-003,4.533366951331918,4.583837626892478,1.113315469548115,FROZEN_D,4,True
coarse-friendly-01,13,coarse-016,coarse-004,4.583837626892478,4.659011551997607,1.6399779229547384,FROZEN_D,5,True
coarse-friendly-01,9,coarse-006,coarse-012,4.659011551997607,4.747551483918028,1.9004016395378631,FROZEN_D,6,True
coarse-friendly-01,92,coarse-031,coarse-020,4.747551483918028,4.836124616157446,1.8656592253807558,FROZEN_D,7,True
coarse-friendly-01,76,coarse-009,coarse-006,4.836124616157446,5.057046835624591,4.56816639358395,FROZEN_D,8,True
coarse-friendly-01,24,coarse-024,coarse-009,5.057046835624591,5.078350737649564,0.4212715981765758,FROZEN_D,9,True
coarse-friendly-01,81,coarse-015,coarse-016,5.078350737649564,5.1010274404282825,0.44653675868819853,FROZEN_D,10,True
coarse-friendly-01,29,coarse-022,coarse-031,5.1010274404282825,5.1088613851594005,0.15357582021673366,FROZEN_D,11,True
coarse-friendly-01,85,coarse-025,coarse-024,5.1088613851594005,5.1461374392945265,0.7296352616535717,FROZEN_D,12,True
coarse-friendly-01,7,coarse-007,coarse-015,5.1461374392945265,5.190433144273111,0.8607563536946028,FROZEN_D,13,True
coarse-friendly-01,88,coarse-035,coarse-022,5.190433144273111,5.214505239147972,0.463778151182237,FROZEN_D,14,True
coarse-friendly-01,78,coarse-011,coarse-010,5.214505239147972,5.301065918380978,1.6599979339008142,FROZEN_D,15,True
coarse-friendly-01,3,coarse-001,coarse-011,5.301065918380978,5.51384915909648,4.0139708502340055,FROZEN_D,16,True
coarse-friendly-01,6,coarse-000,coarse-002,3.9515794425444906,4.313545144286576,9.160025934060666,FROZEN_E,1,True
coarse-friendly-01,18,coarse-020,coarse-002,4.313545144286576,4.328624216495815,0.3495749251450686,FROZEN_E,2,True
coarse-friendly-01,90,coarse-012,coarse-000,4.328624216495815,4.533366951331918,4.729972494629031,FROZEN_E,3,True
coarse-friendly-01,8,coarse-010,coarse-003,4.533366951331918,4.583837626892478,1.113315469548115,FROZEN_E,4,True
coarse-friendly-01,13,coarse-016,coarse-004,4.583837626892478,4.659011551997607,1.6399779229547384,FROZEN_E,5,True
coarse-friendly-01,9,coarse-006,coarse-012,4.659011551997607,4.747551483918028,1.9004016395378631,FROZEN_E,6,True
coarse-friendly-01,92,coarse-031,coarse-020,4.747551483918028,4.836124616157446,1.8656592253807558,FROZEN_E,7,True
coarse-friendly-01,76,coarse-009,coarse-006,4.836124616157446,5.057046835624591,4.56816639358395,FROZEN_E,8,True
coarse-friendly-01,24,coarse-024,coarse-009,5.057046835624591,5.078350737649564,0.4212715981765758,FROZEN_E,9,True
coarse-friendly-01,81,coarse-015,coarse-016,5.078350737649564,5.1010274404282825,0.44653675868819853,FROZEN_E,10,True
coarse-friendly-01,29,coarse-022,coarse-031,5.1010274404282825,5.1088613851594005,0.15357582021673366,FROZEN_E,11,True
coarse-friendly-01,85,coarse-025,coarse-024,5.1088613851594005,5.1461374392945265,0.7296352616535717,FROZEN_E,12,True
coarse-friendly-01,7,coarse-007,coarse-015,5.1461374392945265,5.190433144273111,0.8607563536946028,FROZEN_E,13,True
coarse-friendly-01,88,coarse-035,coarse-022,5.190433144273111,5.214505239147972,0.463778151182237,FROZEN_E,14,True
coarse-friendly-01,78,coarse-011,coarse-010,5.214505239147972,5.301065918380978,1.6599979339008142,FROZEN_E,15,True
coarse-friendly-01,3,coarse-001,coarse-011,5.301065918380978,5.51384915909648,4.0139708502340055,FROZEN_E,16,True
